,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
5,5426,Solana,SOL,solana,1014,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,546208594.5189563,611446331.4681168,True,,6,525236893.3,116191757088.7727,,2025-10-08T11:54:00.000Z,221.2178134684217,8921349979.817152,15.2973,-0.40392394,-4.01858094,1.79296903,3.21712007,22.22488063,40.2832685,120831070977.14325,2.8807,135262820500.66,,2025-10-08T11:54:00.000Z,,,,,,2025-10-08 17:24:36.427033
6,3408,USDC,USDC,usd-coin,32626,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",,75627782146.17407,75627782146.17407,False,,7,60901219650.23,60902884669.323,,2025-10-08T11:52:00.000Z,1.0000273396674575,23463170020.546143,17.9368,0.0271765,0.02761415,0.03584407,0.01145355,0.01093626,0.00323605,75629849784.5885,1.8038,75629849784.59,,2025-10-08T11:52:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-10-08 17:24:36.427033
7,74,Dogecoin,DOGE,dogecoin,1317,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,151264406383.7052,151264406383.7052,True,,8,,,,2025-10-08T11:54:00.000Z,0.2495307923864571,4029837102.1944966,-2.7925,-0.3119565,-4.52204579,2.91325128,6.90588162,5.24442475,38.04244775,37745127184.793015,0.8999,37745127184.79,,2025-10-08T11:54:00.000Z,,,,,,2025-10-08 17:24:36.427033
8,1958,TRON,TRX,tron,1238,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,94668749520.00331,94668753894.0989,True,,9,94667886298.43,32018587585.466434,,2025-10-08T11:53:00.000Z,0.33822015931074445,976719566.999312,30.6811,0.24766542,-1.87780269,-0.09766243,1.51149761,0.40588292,16.61806164,32018879544.404484,0.7634,32018881023.81,,2025-10-08T11:53:00.000Z,,,,,,2025-10-08 17:24:36.427033
9,2010,Cardano,ADA,cardano,1594,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",45000000000.0,35827299997.723114,44994581886.50792,False,,10,37997904336.0,31231267440.819214,,2025-10-08T11:53:00.000Z,0.8219207871216746,1605069468.891889,7.7888,-0.27830954,-4.18731366,-1.54934728,-3.55212418,1.75207008,30.16066535,29447202614.572952,0.702,36986435420.48,,2025-10-08T11:53:00.000Z,,,,,,2025-10-08 17:24:36.427033
10,32196,Hyperliquid,HYPE,hyperliquid,166,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",1000000000.0,336685219.0,999584316.0,False,,11,333931719.0,15340474172.815887,,2025-10-08T11:54:00.000Z,45.93895488201852,512858681.6489808,-20.693,-1.38047691,-0.05818396,-2.79191469,-9.09389304,6.08258508,11.02136776,15466967085.083525,0.3687,45938954882.02,,2025-10-08T11:54:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-10-08 17:24:36.427033
11,1975,Chainlink,LINK,chainlink,2112,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'interoperability', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'metisdao-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'blast-ecosystem', 'move-vm', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'core-ecosystem', 'x-layer-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'bera-chain-ecosystem', 'unichain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem']",1000000000.0,678099970.4525867,1000000000.0,False,,12,,,,2025-10-08T11:53:00.000Z,22.063592218372396,1085684376.7818716,-16.4902,-0.01845595,-3.3830924,-0.50107301,-4.04813265,5.34477633,53.77708054,14961321231.356243,0.3567,22063592218.37,,2025-10-08T11:53:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-10-08 17:24:36.427033
12,29470,Ethena USDe,USDe,ethena-usde,226,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem', 'binance-listing', 'xlayer-ecosystem', 'plasma-ecosystem']",,14819283109.73371,14819283109.73371,True,,13,,,,2025-10-08T11:53:00.000Z,1.0002386213360202,352400243.75408894,-15.3279,-0.01061194,0.01204611,-0.08386068,-0.03955288,-0.06458452,-0.05970479,14822819306.868216,0.3534,14822819306.87,,2025-10-08T11:53:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2025-10-08 17:24:36.427033
13,20947,Sui,SUI,sui,787,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",10000000000.0,3625742933.075554,10000000000.0,False,,14,3625742933.08,12553892781.60705,,2025-10-08T11:54:00.000Z,3.4624332208082818,1185117904.0352795,10.5591,-0.66320524,-3.61632342,1.40317757,-0.40920495,-11.71178795,7.54412526,12553892781.591656,0.2993,34624332208.08,,2025-10-08T11:54:00.000Z,,,,,,2025-10-08 17:24:36.427033
14,512,Stellar,XLM,stellar,758,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50001806812.0,31978550461.838463,50001786884.69562,False,,15,31531408660.0,12104306420.503357,,2025-10-08T11:53:00.000Z,0.38388092809372626,372142159.2329767,13.65,-0.30653277,-4.19772811,-1.09724337,4.45566265,-15.20685711,30.86977163,12275955630.382608,0.2927,19194740005.35,,2025-10-08T11:53:00.000Z,,,,,,2025-10-08 17:24:36.427033
0,1,Bitcoin,BTC,bitcoin,12414,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19931743.0,19931743.0,False,,1,,,,2025-10-08T11:54:00.000Z,122897.46900203614,83952605065.07428,23.1857,-0.04117418,-1.33747767,5.33367465,9.62779142,4.89106343,10.66250627,2449560767499.051,58.3999,2580846849042.76,,2025-10-08T11:54:00.000Z,,,,,,2025-10-08 17:25:37.367696
1,1027,Ethereum,ETH,ethereum,10874,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'ethereum-pow-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', 'sora-ecosystem', 'rsk-rbtc-ecosystem', 'world-liberty-financial-portfolio', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing', 'sophon-ecosystem']",,120703250.5285526,120703250.5285526,True,,2,,,,2025-10-08T11:55:00.000Z,4489.8531636149855,57271600159.8481,27.2365,-0.22113985,-4.6615867,4.42589498,4.00576635,6.98916157,61.69475674,541939871244.2341,12.9204,541939871244.23,,2025-10-08T11:55:00.000Z,,,,,,2025-10-08 17:25:37.367696
2,1839,BNB,BNB,bnb,2792,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain-ecosystem', 'layer-1', 'alleged-sec-securities', 'celsius-bankruptcy-estate', 'binance-ecosystem', 'binance-listing']",,139183766.32999998,139183766.32999998,False,,3,,,,2025-10-08T11:54:00.000Z,1316.4405008813444,11390623722.12554,61.3507,-0.03721183,0.61430139,28.68672729,49.8601662,62.02293466,96.47411797,183227147062.01718,4.3683,183227147062.02,,2025-10-08T11:54:00.000Z,,,,,,2025-10-08 17:25:37.367696
3,825,Tether USDt,USDT,tether,151175,2015-02-25T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'usd-stablecoin', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'rsk-rbtc-ecosystem', 'venom-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing', 'peaq-ecosystem', 'apertum-ecosystem', 'etherlink-ecosystem', 'duckchain-ecosystem', 'onus-ecosystem', 'sophon-ecosystem', 'zedxion-smart-chain-ecosystem', 'xlayer-ecosystem']",,177914235131.0418,181026669414.14813,True,,4,,,,2025-10-08T11:54:00.000Z,1.0001847694647052,203447041419.39633,21.0918,-0.02148247,-0.04510842,-0.02141568,0.02431794,0.0098075,-0.03023275,177947108249.03043,4.2424,181060117614.95,,2025-10-08T11:54:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2025-10-08 17:25:37.367696
4,52,XRP,XRP,xrp,1717,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'xrp-ecosystem', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'klaytn-ecosystem', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",100000000000.0,59871700035.0,99985791876.0,False,,5,,,,2025-10-08T11:54:00.000Z,2.876328192875988,7114807581.464496,9.7172,-0.04466067,-3.2469587,-2.25720478,-2.09381321,-13.12622025,17.08798848,172210658766.08478,4.1057,287632819287.6,,2025-10-08T11:54:00.000Z,,,,,,2025-10-08 17:25:37.367696
5,5426,Solana,SOL,solana,1014,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'alleged-sec-securities', 'cmc-crypto-awards-2024', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",,546208594.5189563,611446331.4681168,True,,6,525236893.3,116191757088.7727,,2025-10-08T11:54:00.000Z,221.2178134684217,8921349979.817152,15.2973,-0.40392394,-4.01858094,1.79296903,3.21712007,22.22488063,40.2832685,120831070977.14325,2.8807,135262820500.66,,2025-10-08T11:54:00.000Z,,,,,,2025-10-08 17:25:37.367696
6,3408,USDC,USDC,usd-coin,32626,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'usd-stablecoin', 'xdc-ecosystem', 'ethereum-pow-ecosystem', 'fiat-stablecoin', 'tron20-ecosystem', 'venom-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'hyperevm-ecosystem', 'etherlink-ecosystem', 'unichain-ecosystem', 'vector-smart-chain-ecosystem', 'sophon-ecosystem', 'xlayer-ecosystem']",,75627782146.17407,75627782146.17407,False,,7,60901219650.23,60882678500.64958,,2025-10-08T11:54:00.000Z,0.9996955537231125,23421762880.21509,17.7809,-0.01249588,-0.01054649,-0.0185458,-0.01947356,-0.01388604,-0.04407502,75604757549.47041,1.8025,75604757549.47,,2025-10-08T11:54:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2025-10-08 17:25:37.367696
7,74,Dogecoin,DOGE,dogecoin,1317,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'osmosis-ecosystem', 'ftx-bankruptcy-estate', 'animal-memes', 'made-in-america', 'binance-ecosystem', 'binance-listing']",,151264406383.7052,151264406383.7052,True,,8,,,,2025-10-08T11:54:00.000Z,0.2495307923864571,4029837102.1944966,-2.7925,-0.3119565,-4.52204579,2.91325128,6.90588162,5.24442475,38.04244775,37745127184.793015,0.8999,37745127184.79,,2025-10-08T11:54:00.000Z,,,,,,2025-10-08 17:25:37.367696
8,1958,TRON,TRX,tron,1238,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'alleged-sec-securities', '2017-2018-alt-season', 'tron20-ecosystem', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",,94668749520.00331,94668753894.0989,True,,9,94667886298.43,32019152994.365906,,2025-10-08T11:54:00.000Z,0.33822613186301725,976438823.7574947,30.5883,0.25226639,-1.87401817,-0.10049745,1.47916282,0.41355422,16.60709095,32019444958.45959,0.7634,32019446437.89,,2025-10-08T11:54:00.000Z,,,,,,2025-10-08 17:25:37.367696
9,2010,Cardano,ADA,cardano,1594,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'alleged-sec-securities', '2017-2018-alt-season', 'made-in-america', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",45000000000.0,35827299997.723114,44994581886.50792,False,,10,37997904336.0,31231265311.767094,,2025-10-08T11:54:00.000Z,0.8219207310908972,1604754210.629725,7.7353,-0.29107732,-4.21031902,-1.56289025,-3.6670947,1.74043002,30.22339686,29447200607.141483,0.702,36986432899.09,,2025-10-08T11:54:00.000Z,,,,,,2025-10-08 17:25:37.367696
10,32196,Hyperliquid,HYPE,hyperliquid,166,2024-07-15T10:14:50.000Z,"['decentralized-exchange-dex-token', 'defi', 'derivatives', 'layer-1', 'hyperliquid-ecosystem', 'binance-ecosystem', 'binance-listing', 'perp-dex-coins']",1000000000.0,336685219.0,999584316.0,False,,11,333931719.0,15340815700.501568,,2025-10-08T11:55:00.000Z,45.93997762908401,512767917.1355474,-20.772,-1.21232041,-0.15058791,-2.82986351,-9.09262404,6.0812241,11.02554014,15467311428.903252,0.3688,45939977629.08,,2025-10-08T11:55:00.000Z,32196.0,Hyperliquid,HYPE,hyperliquid,0x0d01dc56dcaaca66ad901c959b4011ec,2025-10-08 17:25:37.367696
11,1975,Chainlink,LINK,chainlink,2112,2017-09-20T00:00:00.000Z,"['platform', 'cosmos-ecosystem', 'defi', 'interoperability', 'oracles', 'smart-contracts', 'ethereum-ecosystem', 'polkadot', 'tokenized-stock', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosystem', 'defi-2', 'cross-chain', 'cronos-ecosystem', 'cardano', 'injective-ecosystem', 'bnb-chain-ecosystem', 'oasis-ecosystem', 'metisdao-ecosystem', 'aptos-ecosystem', 'sui-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'real-world-assets-protocols', 'zksync-era-ecosystem', 'base-ecosystem', 'linea-ecosystem', 'sei-ecosystem', 'blast-ecosystem', 'move-vm', 'hyperliquid-ecosystem', 'gnosis-chain-ecosystem', 'core-ecosystem', 'x-layer-ecosystem', 'made-in-america', 'world-liberty-financial-portfolio', 'corn-ecosystem', 'sonic-ecosystem', 'binance-ecosystem', 'binance-listing', 'tokenized-assets', 'xstocks-ecosystem', 'hyperevm-ecosystem', 'bera-chain-ecosystem', 'unichain-ecosystem', 'wlfi-ecosystem', 'plasma-ecosystem']",1000000000.0,678099970.4525867,1000000000.0,False,,12,,,,2025-10-08T11:54:00.000Z,22.063336661259196,1085581287.067605,-16.5159,-0.02166574,-3.38338229,-0.53690291,-4.13098589,5.43063071,53.87652174,14961147938.085333,0.3567,22063336661.26,,2025-10-08T11:54:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2025-10-08 17:25:37.367696
12,29470,Ethena USDe,USDe,ethena-usde,226,2024-02-20T11:05:01.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-labs-portfolio', 'dragonfly-capital-portfolio', 'usd-stablecoin', 'eigenlayer-ecosystem', 'binance-ecosystem', 'binance-listing', 'xlayer-ecosystem', 'plasma-ecosystem']",,14819283109.73371,14819283109.73371,True,,13,,,,2025-10-08T11:54:00.000Z,1.000243800404753,352293929.8643304,-15.3609,-0.0082274,0.01251468,-0.08170781,-0.04858887,-0.0628028,-0.06828452,14822896056.95401,0.3534,14822896056.95,,2025-10-08T11:54:00.000Z,1027.0,Ethereum,ETH,ethereum,0x4c9edd5852cd905f086c759e8383e09bff1e68b3,2025-10-08 17:25:37.367696
13,20947,Sui,SUI,sui,787,2022-07-12T08:03:11.000Z,"['binance-launchpool', 'coinbase-ventures-portfolio', 'binance-labs-portfolio', 'electric-capital-portfolio', 'a16z-portfolio', 'sui-ecosystem', 'layer-1', 'move-vm', 'cmc-crypto-yearbook-2024-2025', 'made-in-america', 'world-liberty-financial-portfolio', 'binance-ecosystem', 'binance-listing']",10000000000.0,3625742933.075554,10000000000.0,False,,14,3625742933.08,12551898112.238964,,2025-10-08T11:55:00.000Z,3.461883079939251,1184321976.7732594,10.4754,-0.63408127,-3.69110553,1.37821106,-0.4215373,-11.7197831,7.51335398,12551898112.223572,0.2992,34618830799.39,,2025-10-08T11:55:00.000Z,,,,,,2025-10-08 17:25:37.367696
14,512,Stellar,XLM,stellar,758,2014-08-05T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'decentralized-exchange-dex-token', 'defi', 'smart-contracts', 'hashkey-capital-portfolio', 'real-world-assets-protocols', '2017-2018-alt-season', 'made-in-america', 'binance-ecosystem', 'binance-listing']",50001806812.0,31978550461.838463,50001786884.69562,False,,15,31531408660.0,12106771497.557375,,2025-10-08T11:54:00.000Z,0.3839591065563696,372205457.59763736,13.5962,-0.28477686,-4.19324351,-1.1810243,4.33202419,-15.17700041,30.89581664,12278455664.295277,0.2927,19198649069.74,,2025-10-08T11:54:00.000Z,,,,,,2025-10-08 17:25:37.367696
0,1,Bitcoin,BTC,bitcoin,12442,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'layer-1', 'ftx-bankruptcy-estate', '2017-2018-alt-season', 'us-strategic-crypto-reserve', 'binance-ecosystem', 'binance-listing']",21000000.0,19938256.0,19938256.0,False,,1,,,,2025-10-22T12:56:00.000Z,108135.42275080139,104286635201.88405,63.4373,0.49850271,-0.79315682,-3.25315008,-4.19953949,-6.11694942,-8.75342412,2156031741473.7021,59.0904,2270843877766.83,,2025-10-22T12:56:00.000Z,,,,,,2025-10-22 18:27:22.456440
